author;channel_num
316144;13
316144;21
316144;29
316144;42
316144;54
316144;60
316144;62
316144;75
316144;89
316144;94
316144;99
316144;102
316144;115
316144;118
316144;121
316144;159
316144;192
316144;212
316144;262
316144;287
316144;340
316144;862
316144;1463
316179;125
316184;31
316187;125
316187;1381
316195;9
316217;262
316229;7
316237;7
316239;17
316265;6
316265;64
316265;202
316265;402
316283;11
316283;97
316319;6
316319;31
316319;64
316319;207
316336;31
316336;32
316336;62
316336;87
316336;88
316336;1084
316354;461
316393;107
316441;9
316455;25
316471;24
316500;170
316510;6
316510;403
316510;617
316525;1705
316528;429
316528;893
316559;13
316559;170
316570;389
316604;10
316604;121
316604;147
316604;293
316604;429
316604;661
316608;32
316633;469
316635;64
316635;144
316635;153
316635;179
316635;278
316635;501
316668;8
316668;29
316668;32
316668;71
316668;93
316668;125
316668;148
316668;246
316668;265
316668;270
316668;552
316668;555
316668;748
316668;819
316668;867
316668;1307
316668;1484
316716;659
316735;3
316735;4
316735;13
316735;30
316735;54
316760;164
316761;788
316776;11
316785;273
316795;32
316808;31
316816;28
316816;45
316816;139
316816;190
316816;213
316816;400
316862;7
316882;469
316907;228
316918;46
316932;11
316937;149
316955;29
316955;378
316988;22
316998;9
316998;21
316998;152
316998;176
316998;229
316998;240
317023;93
317023;125
317023;148
317023;221
317023;253
317023;265
317023;267
317023;273
317023;597
317023;617
317023;661
317023;738
317023;808
317023;889
317023;1307
317023;1333
317023;1351
317023;1373
317023;1897
317025;42
317026;4
317026;51
317044;241
317066;31
317075;9
317077;378
317108;187
317142;815
317151;11
317176;740
317197;184
317218;224
317279;31
317287;293
317288;32
317288;148
317297;7
317297;9
317297;10
317297;21
317297;142
317297;144
317297;201
317297;221
317297;246
317297;267
317297;313
317297;331
317297;904
317297;1218
317323;201
317333;241
317334;346
317372;25
317378;629
317413;241
317429;31
317429;207
317447;125
317447;126
317447;176
317447;208
317447;386
317447;519
317447;738
317447;1205
317447;1897
317462;31
317462;90
317462;109
317462;125
317462;187
317462;429
317462;449
317462;465
317462;659
317462;743
317462;998
317469;453
317481;9
317504;629
317507;36
317509;3
317509;100
317510;32
317515;148
317515;339
317526;122
317526;308
317542;97
317551;704
317594;11
317653;1418
317677;239
317756;10
317763;8
317763;76
317764;10
317831;360
317861;96
317868;426
317876;31
317876;991
317908;6
317908;29
317908;32
317908;144
317908;153
317908;209
317908;429
317908;453
317908;871
317908;1372
317914;75
317926;6
317926;21
317926;78
317964;10
317973;322
317997;29
317997;75
317997;89
317997;102
317997;118
317997;148
317997;152
317997;287
317997;419
317997;449
318012;6
318012;8
318012;10
318012;21
318012;32
318012;62
318012;125
318012;141
318012;147
318012;148
318012;176
318012;199
318012;207
318012;229
318012;270
318012;310
318012;339
318012;407
318012;468
318012;909
318012;1147
318012;1420
318012;1768
318031;6
318031;31
318031;32
318031;88
318031;96
318031;153
318031;173
318031;187
318031;199
318031;212
318031;328
318031;352
318031;429
318031;617
318031;629
318031;817
318031;1066
318031;2065
318037;10
318044;28
318055;10
318055;64
318055;148
318056;5
318109;7
318137;31
318144;755
318208;10
318273;3
318278;319
318291;12
318298;9
318317;63
318317;159
318317;454
318336;333
318336;792
318336;1612
318355;395
318355;1428
318447;10
318447;109
318447;173
318447;202
318447;617
318447;661
318475;63
318512;206
318514;24
318514;217
318514;321
318554;107
318554;248
318556;3
318566;207
318566;1561
318589;29
318615;4
318650;120
318650;253
318692;4
318692;1193
318707;27
318728;11
318733;212
318733;359
318747;32
318747;340
318747;824
318790;9
318813;124
318821;6
318831;40
318841;4
318841;13
318841;29
318841;94
318841;99
318841;100
318841;153
318884;122
318894;100
318894;139
318894;263
318911;27
318925;43
318925;174
318936;6
318936;7
318936;9
318936;10
318936;21
318936;31
318936;32
318936;78
318936;122
318936;142
318936;192
318936;205
318936;207
318936;261
318936;534
318936;582
318936;622
318936;925
318936;945
318936;1237
318936;1760
318936;1896
318936;2033
318954;142
318966;7
318988;159
319009;93
319009;221
319009;815
319048;9
319065;7
319127;146
319183;43
319196;5
319220;9
319233;21
319233;32
319233;82
319233;515
319235;78
319268;9
319268;31
319268;56
319268;88
319268;122
319268;582
319288;97
319297;3
319297;8
319337;269
319367;56
319399;31
319417;13
319429;165
319431;174
319433;24
319454;173
319460;109
319460;336
319460;352
319460;396
319460;578
319460;609
319460;732
319460;945
319460;1175
319521;40
319529;149
319540;115
319549;96
319554;46
319554;262
319554;332
319554;638
319564;72
319564;83
319564;85
319564;195
319575;24
319600;945
319606;87
319607;310
319621;815
319624;43
319668;96
319720;6
319720;8
319720;144
319720;184
319720;221
319720;370
319722;78
319729;1318
319750;21
319751;7
319751;31
319751;88
319751;195
319751;202
319764;170
319824;8
319834;2058
319857;29
319857;116
319874;121
319883;25
319955;402
319955;1887
320020;638
320024;120
320108;11
320111;99
320133;1
320133;2
320133;3
320133;4
320133;12
320133;13
320133;19
320133;20
320133;25
320133;30
320133;36
320133;44
320133;49
320133;54
320133;70
320133;73
320133;91
320133;94
320133;98
320133;99
320133;104
320133;105
320133;131
320133;139
320133;146
320133;156
320133;164
320133;170
320133;174
320133;206
320133;218
320133;223
320133;239
320133;289
320133;398
320133;420
320133;520
320133;543
320133;1040
320140;597
320142;88
320150;19
320152;31
320152;152
320165;6
320181;6
320181;88
320181;278
320190;8
320195;2
320195;3
320195;20
320195;54
320195;60
320195;62
320195;98
320195;99
320195;208
320195;239
320195;420
320206;8
320206;11
320206;21
320206;62
320206;77
320206;87
320206;125
320206;141
320206;165
320206;202
320206;207
320206;208
320206;471
320206;482
320206;593
320206;859
320206;905
320206;1445
320206;1682
320224;32
320224;76
320264;221
320288;6
320288;31
320306;76
320314;78
320321;122
320321;176
320477;611
320479;32
320509;62
320509;333
320509;1814
320512;7
320531;3
320553;344
320606;8
320628;97
320673;5
320673;17
320673;260
320673;628
320685;125
320685;815
320693;29
320693;32
320693;93
320693;96
320693;141
320693;191
320693;199
320693;221
320693;265
320693;270
320693;273
320693;402
320693;499
320693;597
320693;675
320693;722
320693;738
320693;1084
320693;1152
320693;1307
320693;1418
320693;2061
320693;2175
320693;2216
320697;3
320727;8
320756;6
320756;191
320757;6
320757;8
320757;9
320757;10
320757;11
320757;21
320757;32
320757;56
320757;62
320757;64
320757;76
320757;82
320757;96
320757;125
320757;141
320757;176
320757;187
320757;199
320757;201
320757;202
320757;207
320757;259
320757;307
320757;308
320757;355
320757;432
320757;494
320757;534
320757;555
320757;706
320757;722
320757;859
320757;1004
320757;1089
320757;1162
320757;1169
320757;1175
320757;1199
320757;1237
320757;1302
320757;1418
320757;1467
320757;2033
320789;2
320789;124
320811;463
320845;19
320845;104
320856;90
320856;1134
320861;269
320865;22
320867;10
320867;64
320874;187
320931;7
320931;25
320931;36
320931;49
320940;62
320942;1712
320956;169
320958;10
320958;76
320958;120
320958;201
320958;722
320965;90
321006;446
321010;3
321045;40
321063;9
321088;12
321118;9
321118;64
321118;122
321118;148
321118;261
321130;9
321130;122
321130;126
321146;125
321147;32
321147;76
321147;125
321147;240
321147;728
321192;42
321197;7
321206;9
321206;165
321219;9
321234;96
321246;56
321246;661
321261;166
321277;13
321297;75
321297;102
321297;115
321297;118
321364;6
321364;96
321364;413
321364;428
321364;449
321364;469
321364;642
321364;1061
321380;935
321386;6
321386;8
321386;9
321386;10
321386;11
321386;21
321386;31
321386;32
321386;62
321386;88
321386;93
321386;109
321386;120
321386;165
321386;191
321386;201
321386;202
321386;246
321386;253
321386;276
321386;349
321386;366
321386;367
321386;397
321386;574
321386;588
321386;629
321386;708
321386;1134
321386;1210
321386;1270
321386;1297
321386;1852
321418;8
321418;21
321418;93
321418;270
321418;526
321418;661
321425;152
321433;29
321433;32
321433;94
321433;133
321433;329
321433;944
321477;6
321477;7
321477;8
321477;31
321477;88
321493;121
321498;6
321498;64
321498;88
321550;32
321550;408
321550;1132
321550;1847
321555;72
321586;21
321586;32
321586;125
321586;145
321586;165
321586;208
321586;286
321586;352
321586;379
321586;386
321586;502
321586;597
321586;609
321586;617
321586;661
321586;750
321586;754
321586;893
321586;911
321586;1077
321586;1390
321586;1584
321586;1711
321586;2154
321587;9
321587;96
321672;36
321685;217
321687;594
321687;739
321688;1447
321689;241
321710;187
321716;141
321716;176
321731;1175
321736;225
321739;121
321739;147
321777;25
321777;49
321780;11
321780;97
321817;62
321817;1307
321834;10
321871;303
321884;3
321884;116
321884;451
321906;31
321906;152
321934;884
321960;99
321960;332
321960;392
321960;638
321979;1944
321979;2257
321984;398
321991;9
322004;359
322005;251
322005;1751
322012;122
322028;1370
322028;1662
322043;3
322047;9
322108;40
322134;1539
322141;954
322185;1436
322205;7
322233;62
322233;90
322233;308
322233;1944
322285;8
322302;40
322304;1322
322312;199
322312;202
322312;207
322312;468
322312;499
322312;612
322312;725
322312;756
322312;770
322312;1004
322312;1035
322312;1336
322312;1736
322312;1807
322322;501
322344;10
322375;6
322375;9
322375;21
322375;29
322375;31
322375;36
322375;54
322375;62
322375;71
322375;73
322375;75
322375;76
322375;77
322375;94
322375;99
322375;115
322375;120
322375;122
322375;153
322375;169
322375;187
322375;199
322375;212
322375;221
322375;239
322375;273
322375;278
322375;287
322375;292
322375;361
322375;404
322375;501
322375;679
322375;742
322375;1352
322375;1911
322389;6
322389;9
322389;10
322389;88
322389;96
322389;142
322389;259
322389;308
322389;403
322389;428
322389;466
322389;642
322389;1692
322389;1806
322397;6
322397;31
322397;56
322397;403
322397;1790
322418;3
322418;19
322418;174
322418;429
322421;7
322421;340
322442;45
322460;31
322460;76
322460;176
322460;512
322487;534
322512;75
322512;89
322512;102
322512;115
322512;118
322512;177
322512;268
322512;287
322532;24
322532;46
322532;217
322532;321
322558;6
322558;9
322558;10
322558;31
322558;32
322558;87
322558;122
322558;142
322558;199
322558;246
322558;259
322558;273
322558;308
322558;310
322558;341
322558;388
322558;561
322558;645
322558;925
322558;1028
322558;1499
322596;310
322620;178
322622;24
322624;9
322624;10
322624;109
322670;29
322676;11
322676;205
322716;19
322716;22
322716;28
322716;45
322716;73
322716;104
322716;116
322716;124
322716;197
322716;547
322716;791
322719;1
322719;2
322719;4
322719;19
322719;45
322719;54
322719;100
322719;289
322719;451
322719;690
322732;10
322786;897
322826;976
322828;32
322865;90
322865;443
322865;723
322883;19
322907;239
322953;10
322953;142
322953;202
322953;379
322953;901
322953;1422
322991;184
322997;9
323055;1812
323059;29
323059;153
323059;187
323059;265
323059;758
323059;811
323059;1089
323080;148
323080;339
323080;1000
323082;170
323091;1384
323093;5
323109;7
323127;12
323127;13
323127;25
323127;36
323127;44
323127;51
323127;79
323127;98
323127;99
323127;112
323127;131
323127;151
323127;171
323127;225
323127;239
323127;292
323127;295
323127;398
323127;447
323127;587
323264;164
323299;267
323346;734
323353;141
323353;1707
323364;10
323364;995
323364;1199
323364;1751
323377;125
323377;166
323450;8
323467;1
323468;261
323486;728
323498;10
323498;1467
323501;1
323501;3
323501;22
323501;70
323518;1701
323541;267
323541;273
323547;10
323589;25
323589;36
323589;49
323617;360
323662;78
323663;25
323675;44
323675;156
323675;833
323734;10
323734;109
323734;125
323734;148
323734;152
323734;1489
323742;31
323742;126
323742;199
323742;318
323742;429
323742;1084
323756;8
323761;4
323789;102
323789;115
323830;407
323833;8
323881;90
323881;125
323881;202
323881;348
323881;1136
323916;7
323916;9
323930;7
323930;13
323930;54
323930;94
323930;99
323930;286
323930;292
323930;302
323930;420
323966;29
324039;303
324060;648
324078;87
324093;1
324093;2
324093;3
324093;12
324093;19
324093;150
324093;451
324130;6
324133;4
324167;64
324178;1199
324191;179
324191;349
324230;10
324245;1658
324253;10
324253;195
324253;207
324253;1199
324253;1612
324271;972
324282;7
324282;142
324292;65
324329;9
324362;407
324366;2
324366;12
324366;19
324406;4
324406;104
324417;6
324417;7
324417;8
324417;9
324417;10
324417;21
324417;31
324417;32
324417;62
324417;64
324417;77
324417;87
324417;88
324417;109
324417;121
324417;122
324417;125
324417;140
324417;153
324417;173
324417;187
324417;199
324417;208
324417;221
324417;246
324417;253
324417;267
324417;273
324417;293
324417;308
324417;310
324417;318
324417;331
324417;336
324417;341
324417;342
324417;355
324417;413
324417;423
324417;429
324417;443
324417;444
324417;459
324417;494
324417;502
324417;534
324417;593
324417;626
324417;633
324417;645
324417;691
324417;700
324417;706
324417;741
324417;822
324417;953
324417;1039
324417;1050
324417;1110
324417;1134
324417;1199
324417;1215
324417;1229
324417;1237
324417;1274
324417;1307
324417;1349
324417;1352
324417;1400
324417;1422
324417;1484
324417;1517
324417;1520
324417;1552
324417;2102
324417;2164
324452;38
324461;419
324507;122
324527;10
324533;6
324533;29
324533;32
324533;76
324533;148
324533;153
324533;221
324533;273
324533;286
324533;453
324533;629
324533;661
324533;726
324533;861
324533;1205
324537;308
324547;125
324547;142
324547;342
324586;90
324611;3
324631;97
324633;29
324633;32
324633;64
324633;93
324633;120
324633;121
324633;378
324676;1
324676;430
324680;171
324694;269
324745;1035
324755;118
324757;2
324780;582
324781;158
324820;3
324849;6
324869;273
324874;10
324874;88
324885;1084
324899;9
324930;7
324949;287
324995;31
325020;1422
325096;390
325105;7
325107;94
325111;97
325133;400
325146;12
325202;9
325216;10
325245;8
325248;30
325249;64
325264;661
325273;9
325311;241
325337;87
325372;76
325372;282
325372;516
325385;76
325386;1078
325416;40
325419;1533
325422;81
325465;83
325503;6
325503;7
325503;9
325503;10
325503;32
325503;88
325503;96
325503;1381
325503;1737
325503;2156
325516;7
325516;9
325557;122
325563;70
325565;2
325603;10
325603;207
325603;333
325603;675
325606;11
325606;78
325618;30
325682;470
325700;139
325720;1242
325723;31
325723;348
325726;6
325726;64
325726;153
325726;202
325726;673
325743;369
325746;7
325749;192
325762;6
325762;77
325762;88
325762;90
325762;125
325762;169
325762;593
325767;142
325767;191
325791;5
325795;269
325799;88
325799;103
325799;161
325799;631
325813;179
325815;29
325815;147
325815;209
325815;483
325815;1656
325822;614
325869;6
325872;8
325872;21
325872;77
325872;179
325887;9
325912;9
325924;46
325924;99
325929;6
325929;13
325929;29
325929;32
325929;62
325929;93
325929;125
325929;145
325929;147
325929;173
325929;209
325929;221
325929;273
325929;413
325929;446
325929;483
325929;499
325929;617
325929;661
325929;808
325929;1265
325929;1301
325929;1431
325937;502
325944;259
325995;173
325995;846
326006;10
326006;360
326033;187
326061;9
326061;121
326061;344
326061;1557
326086;3
326086;178
326105;33
326105;507
326111;6
326111;10
326114;31
326134;94
326156;451
326157;240
326157;339
326157;366
326157;672
326163;370
326168;331
326168;683
326231;9
326231;21
326231;31
326231;120
326231;212
326231;265
326275;207
326292;34
326292;228
326312;9
326312;10
326329;21
326352;7
326375;97
326379;88
326379;169
326379;1818
326385;428
326387;6
326387;9
326387;109
326387;202
326387;266
326387;628
326387;1163
326387;1552
326387;1751
326434;501
326434;927
326441;234
326499;7
326499;21
326499;121
326499;1447
326505;5
326524;6
326524;7
326524;8
326524;29
326524;32
326524;64
326524;88
326524;122
326524;173
326524;202
326524;207
326524;273
326524;308
326524;328
326524;331
326524;403
326524;446
326524;499
326524;564
326524;728
326524;770
326572;446
326635;88
326664;142
326664;191
326664;691
326675;224
326688;5
326689;269
326696;10
326736;173
326736;1134
326766;172
326790;3
326796;683
326838;539
326838;655
326846;21
326846;93
326846;187
326856;24
326881;75
326894;24
326894;57
326917;106
326920;31
326920;88
326920;199
326920;352
326920;650
326960;708
327005;148
327006;3
327006;4
327006;32
327006;95
327006;201
327006;226
327011;94
327079;54
327133;6
327133;9
327133;152
327133;199
327133;429
327133;586
327133;1477
327143;738
327166;7
327172;820
327172;1686
327188;24
327188;188
327188;217
327188;445
327188;493
327188;677
327227;51
327262;169
327267;3
327282;3
327282;4
327282;104
327282;255
327282;451
327282;543
327282;547
327310;121
327385;145
327386;3
327387;1393
327404;97
327404;141
327404;207
327404;339
327415;7
327445;3
327495;8
327495;723
327552;9
327595;471
327643;10
327643;266
327643;379
327643;1814
327671;1891
327695;10
327717;8
327717;179
327725;10
327753;6
327753;10
327753;31
327753;64
327753;96
327753;142
327753;187
327753;207
327753;253
327753;310
327753;344
327753;413
327753;817
327753;822
327753;948
327753;960
327753;1031
327753;1048
327762;217
327762;262
327773;46
327773;83
327773;321
327773;350
327802;1
327838;42
327838;75
327838;89
327838;102
327838;115
327838;481
327869;10
327881;5
327881;17
327884;62
327884;927
327907;10
327915;32
327915;1680
327924;6
327924;8
327924;10
327924;31
327924;62
327924;64
327924;88
327924;152
327924;187
327924;202
327924;246
327924;328
327924;756
327924;790
327924;1100
327928;6
327928;9
327928;10
327928;21
327928;32
327928;56
327928;62
327928;64
327928;82
327928;88
327928;93
327928;96
327928;122
327928;145
327928;147
327928;173
327928;187
327928;202
327928;253
327928;259
327928;267
327928;280
327928;308
327928;328
327928;344
327928;361
327928;374
327928;403
327928;404
327928;499
327928;612
327928;673
327928;716
327928;728
327928;750
327928;790
327928;817
327928;1038
327928;1090
327928;1106
327928;1364
327928;1400
327928;1581
327928;1665
327928;1751
327928;2212
327928;2251
327937;8
327937;11
327937;202
327937;485
327937;651
327947;139
327979;24
328006;7
328100;9
328113;9
328113;96
328113;945
328117;3
328132;109
328132;471
328135;8
328135;9
328182;327
328183;31
328183;567
328183;714
328183;1845
328206;107
328222;176
328230;10
328230;64
328230;402
328235;20
328235;36
328235;164
328235;171
328235;239
328235;265
328235;461
328235;570
328262;7
328262;78
328262;169
328262;331
328262;651
328262;1471
328277;25
328277;178
328288;6
328288;64
328288;88
328288;1705
328289;274
328320;12
328320;22
328320;28
328320;45
328320;131
328320;317
328320;410
328349;32
328357;10
328357;125
328357;173
328357;336
328357;468
328357;1084
328357;1943
328360;392
328415;34
328415;99
328415;147
328415;228
328425;8
328425;11
328425;76
328425;78
328425;90
328425;468
328436;139
328442;54
328442;178
328445;174
328481;12
328481;36
328497;3
328504;329
328532;1268
328533;10
328533;173
328541;94
328544;1206
328550;40
328562;1
328562;3
328562;12
328562;25
328562;178
328593;257
328599;87
328599;125
328599;502
328604;10
328604;31
328604;122
328615;19
328655;7
328655;11
328655;87
328655;199
328655;207
328655;212
328655;1302
328655;1309
328713;29
328741;75
328751;9
328788;121
328794;163
328817;830
328833;98
328841;49
328847;386
328847;815
328847;1084
328851;368
328855;36
328895;32
328895;64
328895;148
328895;386
328895;407
328912;265
328948;7
328954;204
328954;224
328975;25
328994;6
329000;460
329000;1698
329006;144
329006;830
329060;267
329063;87
329079;1018
329088;2
329093;4
329107;21
329107;32
329133;6
329133;9
329133;318
329133;491
329133;1131
329153;1088
329172;9
329227;452
329235;10
329285;483
329289;63
329289;159
329289;172
329289;454
329291;3
329291;12
329297;6
329297;31
329297;96
329297;109
329297;240
329297;246
329297;253
329297;266
329297;473
329297;548
329297;633
329297;645
329297;696
329297;700
329297;723
329297;728
329297;1165
329297;1423
329345;7
329436;1136
329436;1810
329456;1239
329459;815
329482;63
329486;31
329486;96
329486;270
329486;723
329496;70
329518;125
329542;100
329562;310
329585;9
329619;539
329635;78
329663;246
329683;1546
329709;27
329709;188
329757;122
329757;125
329759;19
329759;28
329763;6
329763;378
329763;403
329763;703
329777;45
329793;6
329793;31
329793;64
329811;6
329816;3
329827;8
329827;429
329827;633
329854;1084
329871;3
329887;8
329938;273
329942;4
329942;157
329942;507
329969;8
329969;10
329969;11
329969;97
329969;142
329969;267
329969;428
329996;10
329996;207
330058;10
330075;3
330088;208
330090;755
330090;1884
330097;191
330117;7
330118;7
330119;93
330119;808
330120;131
330126;9
330126;266
330126;822
330126;972
330126;1636
330132;8
330132;9
330132;76
330132;221
330137;202
330146;83
330146;636
330153;179
330157;6
330184;96
330184;361
330205;10
330213;7
330213;207
330213;1422
330213;1552
330215;32
330215;1163
330226;10
330226;927
330254;25
330266;75
330266;94
330266;115
330266;118
330266;419
330266;2151
330272;8
330272;240
330289;78
330289;88
330289;413
330289;561
330289;1265
330297;6
330299;141
330299;273
330305;3
330305;146
330305;456
330355;739
330355;1026
330382;62
330418;28
330418;197
330499;78
330523;24
330523;46
330523;262
330523;321
330583;229
330584;105
330628;9
330640;5
330654;1795
330688;7
330688;10
330688;97
330688;141
330688;468
330719;1163
330725;282
330725;327
330725;395
330749;331
330752;7
330752;574
330782;24
330782;27
330782;262
330782;321
330782;332
330786;88
330790;425
330805;531
330858;29
330858;408
330891;10
330895;1047
330905;7
330905;31
330916;78
330923;340
330923;413
330964;9
330993;388
330993;842
330993;959
330993;1439
331002;902
331020;157
331028;8
331028;76
331030;1
331030;2
331030;70
331030;100
331030;212
331030;223
331030;236
331030;470
331045;198
331050;10
331060;221
331093;8
331133;75
331133;99
331133;115
331221;374
331221;534
331221;1048
331221;1548
331237;13
331237;710
331271;9
331271;429
331302;149
331316;3
331366;7
331410;568
331415;756
331418;510
331422;120
331431;76
331431;417
331431;851
331438;552
331442;699
331478;44
331478;986
331502;262
331502;321
331502;332
331504;6
331507;115
331515;105
331524;6
331524;76
331524;679
331525;8
331582;6
331582;9
331582;10
331582;21
331582;31
331582;32
331582;64
331582;82
331582;88
331582;120
331582;122
331582;125
331582;169
331582;173
331582;187
331582;246
331582;253
331582;266
331582;331
331582;360
331582;404
331582;444
331582;645
331582;921
331582;1110
331582;1342
331582;1444
331603;8
331603;10
331603;31
331603;76
331603;153
331603;187
331603;208
331603;221
331603;328
331603;384
331603;397
331603;446
331603;655
331613;46
331613;57
331640;109
331640;144
331640;208
331640;1116
331640;1370
331640;1896
331653;6
331653;10
331653;31
331653;32
331653;88
331653;90
331653;122
331653;207
331653;273
331653;870
331699;273
331702;8
331702;97
331720;122
331725;62
331725;931
331742;6
331742;31
331742;32
331742;340
331742;360
331742;551
331742;666
331742;680
331742;792
331742;1304
331759;2
331762;1613
331793;221
331842;6
331842;8
331842;10
331842;31
331842;32
331842;64
331842;76
331842;109
331842;120
331842;125
331842;187
331842;199
331842;201
331842;207
331842;328
331842;646
331842;853
331842;1698
331896;191
331903;3
331908;1308
331913;49
331934;217
331937;1
331937;5
331937;13
331937;17
331937;21
331937;29
331937;121
331937;148
331937;192
331937;265
331937;274
331937;286
331937;370
331937;501
331937;614
331937;628
331958;972
331988;1
331988;45
332026;52
332030;496
332047;121
332081;170
332088;29
332088;31
332088;78
332088;97
332122;534
332153;7
332158;348
332260;207
332295;374
332318;9
332318;122
332322;3
332329;7
332366;11
332402;4
332402;52
332409;140
332409;348
332409;598
332430;6
332430;10
332430;32
332430;153
332430;207
332430;209
332430;259
332430;328
332430;336
332430;386
332430;499
332430;735
332430;771
332430;790
332430;1090
332430;1464
332430;1736
332447;824
332458;9
332458;10
332466;279
332496;7
332510;187
332510;293
332510;543
332516;3
332516;44
332516;170
332528;78
332532;40
332550;77
332550;266
332550;278
332550;331
332550;1310
332585;6
332585;10
332585;31
332585;32
332585;62
332585;64
332585;88
332585;173
332585;187
332585;199
332585;202
332585;207
332585;259
332585;308
332585;328
332585;403
332585;446
332585;499
332585;650
332585;673
332585;679
332585;770
332585;1028
332585;1334
332589;483
332609;1521
332610;170
332635;512
332635;626
332635;2102
332663;32
332663;109
332663;722
332675;207
332692;370
332756;191
332756;469
332774;169
332774;273
332774;552
332833;109
332852;7
332852;122
332852;142
332852;191
332852;397
332852;422
332852;465
332852;642
332852;683
332899;94
332899;174
332899;212
332900;76
332941;178
332953;9
332969;176
332995;348
332995;802
332995;878
332998;6
332998;8
332998;10
332998;11
332998;21
332998;31
332998;32
332998;88
332998;90
332998;121
332998;202
332998;341
332998;740
333008;88
333024;31
333057;423
333072;461
333078;148
333078;830
333082;176
333082;352
333082;443
333090;148
333093;88
333113;8
333118;350
333125;7
333125;9
333125;10
333125;428
333125;1418
333129;31
333129;521
333129;693
333129;1247
333158;97
333168;10
333168;32
333168;90
333168;265
333168;273
333183;310
333184;9
333184;10
333189;1031
333219;10
333260;125
333261;64
333263;140
333263;273
333263;313
333265;273
333267;483
333267;1034
333272;6
333272;153
333272;453
333283;413
333307;228
333323;503
333352;7
333352;383
333352;631
333352;739
333364;82
333377;93
333377;341
333377;706
333377;785
333377;1007
333416;97
333423;170
333423;1208
333440;1
333440;2
333440;3
333440;13
333440;70
333440;73
333440;174
333440;271
333440;418
333469;9
333487;10
333487;983
333503;97
333504;76
333520;202
333523;24
333523;57
333541;7
333610;10
333610;428
333639;10
333639;212
333700;959
333700;1944
333710;10
333743;6
333743;31
333743;64
333743;90
333743;109
333743;142
333743;310
333743;534
333743;578
333743;1136
333743;1199
333766;88
333769;10
333769;125
333769;253
333769;645
333769;1167
333769;1456
333770;109
333770;200
333770;240
333770;318
333783;3
333783;13
333783;19
333783;28
333783;70
333783;100
333783;146
333783;160
333783;206
333783;236
333783;258
333783;329
333783;625
333793;32
333793;246
333796;96
333800;25
333805;17
333818;6
333818;8
333818;96
333818;246
333818;1466
333963;6
333963;10
333963;144
333963;202
333963;266
333963;429
333963;904
333981;45
333991;7
334011;31
334014;64
334014;82
334014;88
334014;266
334018;567
334030;8
334030;229
334030;830
334089;31
334089;90
334089;109
334089;125
334089;273
334089;308
334089;339
334089;366
334089;388
334089;429
334089;578
334089;629
334089;645
334089;665
334089;700
334089;723
334089;794
334089;905
334089;1131
334089;1520
334089;1751
334125;3
334125;70
334134;207
334175;25
334188;7
334188;9
334188;21
334188;122
334199;499
334200;9
334202;471
334213;461
334220;40
334242;10
334242;308
334257;10
334258;1
334258;25
334287;32
334287;122
334287;125
334287;179
334287;187
334287;195
334287;202
334287;207
334287;273
334287;328
334287;423
334287;428
334287;468
334287;617
334287;675
334287;691
334287;822
334287;1158
334287;1163
334287;1552
334287;2106
334308;7
334344;1458
334363;21
334370;805
334384;583
334476;32
334476;153
334476;861
334529;45
334529;430
334535;2232
334537;63
334551;9
334569;126
334593;10
334593;21
334593;31
334593;152
334593;273
334593;308
334593;404
334593;527
334593;555
334608;10
334608;221
334629;75
334631;1617
334702;7
334704;3
334733;149
334777;10
334852;45
334863;31
334863;141
334886;25
334889;8
334889;21
334889;32
334889;76
334889;78
334889;90
334889;109
334889;125
334889;147
334889;176
334889;202
334889;207
334889;240
334889;318
334889;341
334889;366
334889;407
334889;432
334889;443
334889;482
334889;494
334889;514
334889;552
334889;555
334889;578
334889;633
334889;645
334889;699
334889;700
334889;732
334889;771
334889;889
334889;935
334889;969
334889;991
334889;1029
334889;1226
334889;1489
334892;9
334892;10
334892;120
334892;221
334906;4
334906;100
334906;596
334942;32
334942;121
335004;9
335006;170
335028;206
335047;179
335053;6
335053;82
335097;85
335105;122
335115;229
335129;310
335129;824
335129;1163
335139;815
335140;6
335140;8
335140;9
335140;10
335140;21
335140;31
335140;32
335140;62
335140;64
335140;88
335140;97
335140;120
335140;126
335140;153
335140;173
335140;187
335140;308
335140;386
335140;413
335140;468
335140;620
335140;629
335140;1199
335140;1376
335145;2
335145;3
335145;4
335145;28
335145;30
335145;45
335145;410
335146;24
335146;188
335146;350
335157;126
335177;9
335178;45
335195;125
335233;1185
335243;8
335245;691
335248;321
335268;10
335268;126
335268;173
335268;348
335269;33
335285;614
335286;3
335333;64
335333;173
335333;336
335333;352
335333;512
335333;578
335333;693
335333;707
335333;732
335333;893
335333;900
335333;908
335333;983
335356;366
335362;27
335362;85
335376;76
335431;9
335433;7
335487;7
335487;122
335498;104
335537;221
335564;494
335622;582
335679;251
335713;3
335713;4
335713;12
335713;13
335713;70
335713;94
335713;269
335713;393
335713;1228
335785;9
335816;661
335818;925
335838;88
335846;32
335846;756
335871;6
335871;10
335871;31
335871;32
335871;64
335871;88
335871;90
335871;109
335871;120
335871;125
335871;176
335871;187
335871;191
335871;195
335871;202
335871;257
335871;565
335871;629
335871;645
335871;680
335871;982
335877;64
335877;76
335897;402
335916;287
335935;32
335963;6
335963;29
335963;32
335963;144
335963;153
335963;169
335963;171
335963;187
335963;212
335963;265
335963;278
335963;378
335963;404
